,experiment,propagationTime,messageOverhead,messageReceived,graft,prune,iwant,ihave,messageBandwidth,totalBandwidth,gossipReceived,gossipBandwidth,topology,d,dlo,dhi,dscore,dlazy,dout,gossipFactor,interval,topics,topicSize
16092,781,284.0,135.0,22.0,0.0,0.0,0.0,67.0,4.4,71.4,240.0,48.0,validator,8,6,12,4,8,2,0.25,3.0,16,1
16093,781,264.0,165.0,26.0,0.0,0.0,0.0,71.0,5.2,81.0,181.0,36.2,validator,8,6,12,4,8,2,0.25,3.0,16,1
16094,781,302.5,172.0,26.0,0.0,0.0,0.0,90.0,5.2,87.6,180.0,36.0,validator,8,6,12,4,8,2,0.25,3.0,16,1
16095,781,285.0,120.0,18.0,0.0,0.0,0.0,67.0,3.6,63.8,240.0,48.0,validator,8,6,12,4,8,2,0.25,3.0,16,1
16096,781,363.0,136.0,21.0,0.0,0.0,0.0,71.0,4.2,67.4,182.0,36.4,validator,8,6,12,4,8,2,0.25,3.0,16,1
16097,781,286.5,170.0,26.0,0.0,0.0,0.0,92.0,5.2,87.2,218.0,43.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16098,781,224.0,121.0,18.0,0.0,0.0,0.0,67.0,3.6,64.2,243.0,48.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16099,781,379.5,168.0,26.0,0.0,0.0,0.0,71.0,5.2,82.4,179.0,35.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16100,781,431.5,172.0,26.0,0.0,0.0,0.0,92.0,5.2,88.2,175.0,35.0,validator,8,6,12,4,8,2,0.25,3.0,16,1
16101,781,295.0,118.0,18.0,0.0,0.0,0.0,67.0,3.6,63.0,237.0,47.4,validator,8,6,12,4,8,2,0.25,3.0,16,1
16102,781,260.5,131.0,21.0,0.0,0.0,0.0,71.0,4.2,65.4,183.0,36.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16103,781,252.5,167.0,26.0,0.0,0.0,0.0,91.0,5.2,86.0,216.0,43.2,validator,8,6,12,4,8,2,0.25,3.0,16,1
16104,781,274.0,122.0,18.0,0.0,0.0,0.0,67.0,3.6,64.6,235.0,47.0,validator,8,6,12,4,8,2,0.25,3.0,16,1
16105,781,296.5,167.0,26.0,0.0,0.0,0.0,71.0,5.2,81.8,19.0,3.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16106,781,344.5,165.0,26.0,0.0,0.0,0.0,92.0,5.2,85.2,40.0,8.0,validator,8,6,12,4,8,2,0.25,3.0,16,1
16107,781,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,3.8,63.0,12.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16108,781,0.0,15.0,1.0,274.0,0.0,0.0,0.0,0.2,11.2,358.0,71.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16109,781,0.0,59.0,4.0,0.0,0.0,0.0,0.0,0.8,25.2,357.0,71.4,validator,8,6,12,4,8,2,0.25,3.0,16,1
16110,781,0.0,331.0,22.0,0.0,0.0,0.0,10.0,4.4,142.2,181.0,36.2,validator,8,6,12,4,8,2,0.25,3.0,16,1
16111,781,0.0,330.0,22.0,0.0,0.0,0.0,10.0,4.4,141.8,358.0,71.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16112,781,0.0,165.0,11.0,0.0,0.0,0.0,10.0,2.2,71.4,359.0,71.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16113,781,0.0,331.0,22.0,0.0,0.0,0.0,10.0,4.4,142.2,182.0,36.4,validator,8,6,12,4,8,2,0.25,3.0,16,1
16114,781,0.0,332.0,22.0,0.0,0.0,0.0,10.0,4.4,142.6,358.0,71.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16115,781,0.0,166.0,11.0,0.0,0.0,0.0,10.0,2.2,71.8,356.0,71.2,validator,8,6,12,4,8,2,0.25,3.0,16,1
16116,781,0.0,330.0,22.0,0.0,0.0,0.0,10.0,4.4,142.0,182.0,36.4,validator,8,6,12,4,8,2,0.25,3.0,16,1
16117,781,0.0,329.0,22.0,0.0,0.0,0.0,10.0,4.4,141.4,359.0,71.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16118,781,0.0,166.0,11.0,0.0,0.0,0.0,9.0,2.2,71.8,359.0,71.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16119,781,0.0,332.0,22.0,0.0,0.0,0.0,10.0,4.4,142.6,181.0,36.2,validator,8,6,12,4,8,2,0.25,3.0,16,1
16120,781,0.0,332.0,22.0,0.0,0.0,0.0,10.0,4.4,142.6,359.0,71.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16121,781,0.0,164.0,11.0,0.0,0.0,0.0,10.0,2.2,71.2,358.0,71.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16122,781,0.0,332.0,22.0,0.0,0.0,0.0,10.0,4.4,142.6,182.0,36.4,validator,8,6,12,4,8,2,0.25,3.0,16,1
16123,781,0.0,331.0,22.0,0.0,0.0,0.0,10.0,4.4,142.2,359.0,71.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16124,781,0.0,166.0,11.0,0.0,0.0,0.0,10.0,2.2,71.8,343.0,68.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16125,781,0.0,332.0,22.0,0.0,0.0,0.0,10.0,4.4,142.6,198.0,39.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16126,781,0.0,316.0,21.0,0.0,0.0,0.0,10.0,4.2,136.0,358.0,71.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16127,781,0.0,181.0,12.0,0.0,0.0,0.0,10.0,2.4,78.2,343.0,68.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16128,781,0.0,331.0,22.0,0.0,0.0,0.0,10.0,4.4,142.2,198.0,39.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16129,781,0.0,317.0,21.0,0.0,0.0,0.0,10.0,4.2,136.2,358.0,71.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16130,781,0.0,181.0,12.0,0.0,0.0,0.0,10.0,2.4,78.2,373.0,74.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16131,781,0.0,331.0,22.0,0.0,0.0,0.0,10.0,4.4,142.2,375.0,75.0,validator,8,6,12,4,8,2,0.25,3.0,16,1
16132,781,0.0,345.0,23.0,0.0,0.0,0.0,10.0,4.6,148.2,359.0,71.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16133,781,0.0,347.0,23.0,0.0,0.0,0.0,10.0,4.6,149.0,198.0,39.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16134,781,0.0,332.0,22.0,0.0,0.0,0.0,10.0,4.4,142.6,343.0,68.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16135,781,0.0,181.0,12.0,0.0,0.0,0.0,10.0,2.4,78.2,359.0,71.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16136,781,0.0,317.0,21.0,0.0,0.0,0.0,10.0,4.2,136.2,213.0,42.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16137,781,0.0,332.0,22.0,0.0,0.0,0.0,10.0,4.4,142.6,359.0,71.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16138,781,0.0,195.0,13.0,0.0,0.0,0.0,10.0,2.6,84.2,359.0,71.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16139,781,0.0,331.0,22.0,0.0,0.0,0.0,10.0,4.4,142.4,198.0,39.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16140,781,0.0,332.0,22.0,0.0,0.0,0.0,10.0,4.4,142.6,341.0,68.2,validator,8,6,12,4,8,2,0.25,3.0,16,1
16141,781,0.0,181.0,12.0,0.0,0.0,0.0,10.0,2.4,78.2,359.0,71.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16142,781,0.0,315.0,21.0,0.0,0.0,0.0,10.0,4.2,135.4,198.0,39.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16143,781,0.0,332.0,22.0,0.0,0.0,0.0,10.0,4.4,142.6,457.0,91.4,validator,8,6,12,4,8,2,0.25,3.0,16,1
16144,781,0.0,181.0,12.0,0.0,0.0,0.0,10.0,2.4,78.2,327.0,65.4,validator,8,6,12,4,8,2,0.25,3.0,16,1
16145,781,0.0,424.0,28.0,0.0,0.0,0.0,10.0,5.6,181.8,246.0,49.2,validator,8,6,12,4,8,2,0.25,3.0,16,1
16146,781,0.0,302.0,20.0,0.0,0.0,0.0,10.0,4.0,129.8,356.0,71.2,validator,8,6,12,4,8,2,0.25,3.0,16,1
16147,781,0.0,226.0,15.0,0.0,0.0,0.0,10.0,3.0,97.4,344.0,68.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16148,781,0.0,329.0,22.0,0.0,0.0,0.0,10.0,4.4,141.4,211.0,42.2,validator,8,6,12,4,8,2,0.25,3.0,16,1
16149,781,0.0,318.0,21.0,0.0,0.0,0.0,10.0,4.2,136.6,359.0,71.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16150,781,0.0,193.0,13.0,0.0,0.0,0.0,10.0,2.6,83.4,325.0,65.0,validator,8,6,12,4,8,2,0.25,3.0,16,1
16151,781,0.0,332.0,22.0,0.0,0.0,0.0,10.0,4.4,142.6,246.0,49.2,validator,8,6,12,4,8,2,0.25,3.0,16,1
16152,781,0.0,300.0,20.0,0.0,0.0,0.0,10.0,4.0,129.0,359.0,71.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16153,781,0.0,226.0,15.0,0.0,0.0,0.0,10.0,3.0,97.4,311.0,62.2,validator,8,6,12,4,8,2,0.25,3.0,16,1
16154,781,0.0,332.0,22.0,0.0,0.0,0.0,10.0,4.4,142.6,230.0,46.0,validator,8,6,12,4,8,2,0.25,3.0,16,1
16155,781,0.0,287.0,19.0,0.0,0.0,0.0,10.0,3.8,123.4,359.0,71.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16156,781,0.0,211.0,14.0,0.0,0.0,0.0,10.0,2.8,91.0,295.0,59.0,validator,8,6,12,4,8,2,0.25,3.0,16,1
16157,781,0.0,332.0,22.0,0.0,0.0,0.0,10.0,4.4,142.6,309.0,61.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16158,781,0.0,272.0,18.0,0.0,0.0,0.0,10.0,3.6,117.0,343.0,68.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16159,781,0.0,286.0,19.0,0.0,0.0,0.0,8.0,3.8,122.8,246.0,49.2,validator,8,6,12,4,8,2,0.25,3.0,16,1
16160,781,0.0,317.0,21.0,0.0,0.0,0.0,10.0,4.2,136.2,357.0,71.4,validator,8,6,12,4,8,2,0.25,3.0,16,1
16161,781,0.0,226.0,15.0,0.0,0.0,0.0,10.0,3.0,97.4,311.0,62.2,validator,8,6,12,4,8,2,0.25,3.0,16,1
16162,781,0.0,331.0,22.0,0.0,0.0,0.0,9.0,4.4,142.0,245.0,49.0,validator,8,6,12,4,8,2,0.25,3.0,16,1
16163,781,0.0,287.0,19.0,0.0,0.0,0.0,10.0,3.8,123.4,358.0,71.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16164,781,0.0,224.0,15.0,0.0,0.0,0.0,10.0,3.0,96.8,296.0,59.2,validator,8,6,12,4,8,2,0.25,3.0,16,1
16165,781,0.0,331.0,22.0,0.0,0.0,0.0,10.0,4.4,142.2,292.0,58.4,validator,8,6,12,4,8,2,0.25,3.0,16,1
16166,781,0.0,273.0,18.0,0.0,0.0,0.0,10.0,3.6,117.4,359.0,71.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16167,781,0.0,270.0,18.0,0.0,0.0,0.0,8.0,3.6,116.0,294.0,58.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16168,781,0.0,332.0,22.0,0.0,0.0,0.0,10.0,4.4,142.6,343.0,68.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16169,781,0.0,271.0,18.0,0.0,0.0,0.0,10.0,3.6,116.6,310.0,62.0,validator,8,6,12,4,8,2,0.25,3.0,16,1
16170,781,0.0,317.0,21.0,0.0,0.0,0.0,10.0,4.2,136.2,293.0,58.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16171,781,0.0,286.0,19.0,0.0,0.0,0.0,10.0,3.8,123.0,359.0,71.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16172,781,0.0,270.0,18.0,0.0,0.0,0.0,10.0,3.6,116.2,294.0,58.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16173,781,0.0,332.0,22.0,0.0,0.0,0.0,10.0,4.4,142.6,312.0,62.4,validator,8,6,12,4,8,2,0.25,3.0,16,1
16174,781,0.0,271.0,18.0,0.0,0.0,0.0,10.0,3.6,116.6,324.0,64.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16175,781,0.0,288.0,19.0,0.0,0.0,0.0,10.0,3.8,123.8,342.0,68.4,validator,8,6,12,4,8,2,0.25,3.0,16,1
16176,781,0.0,299.0,20.0,0.0,0.0,0.0,10.0,4.0,128.6,326.0,65.2,validator,8,6,12,4,8,2,0.25,3.0,16,1
16177,781,0.0,316.0,21.0,0.0,0.0,0.0,10.0,4.2,135.8,358.0,71.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16178,781,0.0,301.0,20.0,0.0,0.0,0.0,10.0,4.0,129.4,294.0,58.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16179,781,0.0,331.0,22.0,0.0,0.0,0.0,10.0,4.4,142.2,375.0,75.0,validator,8,6,12,4,8,2,0.25,3.0,16,1
16180,781,0.0,271.0,18.0,0.0,0.0,0.0,10.0,3.6,116.6,326.0,65.2,validator,8,6,12,4,8,2,0.25,3.0,16,1
16181,781,0.0,347.0,23.0,0.0,0.0,0.0,10.0,4.6,149.0,314.0,62.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16182,781,0.0,301.0,20.0,0.0,0.0,0.0,10.0,4.0,129.4,358.0,71.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16183,781,0.0,290.0,19.0,0.0,0.0,0.0,10.0,3.8,124.6,358.0,71.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16184,781,0.0,331.0,22.0,0.0,0.0,0.0,10.0,4.4,142.2,295.0,59.0,validator,8,6,12,4,8,2,0.25,3.0,16,1
16185,781,0.0,331.0,22.0,0.0,0.0,0.0,10.0,4.4,142.2,390.0,78.0,validator,8,6,12,4,8,2,0.25,3.0,16,1
16186,781,0.0,272.0,18.0,0.0,0.0,0.0,10.0,3.6,117.0,245.0,49.0,validator,8,6,12,4,8,2,0.25,3.0,16,1
16187,781,0.0,361.0,24.0,0.0,0.0,0.0,10.0,4.8,155.0,358.0,71.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16188,781,0.0,225.0,15.0,0.0,0.0,0.0,10.0,3.0,97.0,374.0,74.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16189,781,0.0,331.0,22.0,0.0,0.0,0.0,10.0,4.4,142.2,229.0,45.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16190,781,0.0,346.0,23.0,0.0,0.0,0.0,10.0,4.6,148.6,311.0,62.2,validator,8,6,12,4,8,2,0.25,3.0,16,1
16191,781,0.0,210.0,14.0,0.0,0.0,0.0,10.0,2.8,90.6,357.0,71.4,validator,8,6,12,4,8,2,0.25,3.0,16,1
16192,781,0.0,287.0,19.0,0.0,0.0,0.0,10.0,3.8,123.4,245.0,49.0,validator,8,6,12,4,8,2,0.25,3.0,16,1
16193,781,0.0,330.0,22.0,0.0,0.0,0.0,10.0,4.4,141.8,375.0,75.0,validator,8,6,12,4,8,2,0.25,3.0,16,1
16194,781,0.0,225.0,15.0,0.0,0.0,0.0,10.0,3.0,97.0,359.0,71.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16195,781,0.0,347.0,23.0,0.0,0.0,0.0,10.0,4.6,149.0,260.0,52.0,validator,8,6,12,4,8,2,0.25,3.0,16,1
16196,781,0.0,332.0,22.0,0.0,0.0,0.0,10.0,4.4,142.6,324.0,64.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16197,781,0.0,239.0,16.0,0.0,0.0,0.0,10.0,3.2,103.0,353.0,70.6,validator,8,6,12,4,8,2,0.25,3.0,16,1
16198,781,0.0,299.0,20.0,0.0,0.0,0.0,10.0,4.0,128.6,229.0,45.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16199,781,0.0,326.0,22.0,0.0,0.0,0.0,10.0,4.4,140.2,380.0,76.0,validator,8,6,12,4,8,2,0.25,3.0,16,1
16200,781,0.0,210.0,14.0,0.0,0.0,0.0,10.0,2.8,90.6,359.0,71.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16201,781,0.0,351.0,24.0,0.0,0.0,0.0,10.0,4.8,151.0,229.0,45.8,validator,8,6,12,4,8,2,0.25,3.0,16,1
16202,781,0.0,332.0,22.0,0.0,0.0,0.0,10.0,4.4,142.6,327.0,65.4,validator,8,6,12,4,8,2,0.25,3.0,16,1
